iteracao,valor_objetivo,media_coeficientes,total_cruzamentos
87,0.250000,0.000836,299
88,0.000000,0.000000,299
89,0.250000,0.000836,299
90,0.000000,0.000000,299
91,0.000000,0.000000,299
92,0.000000,0.000000,299
93,0.500000,0.001672,299
94,0.250000,0.000836,299
95,0.250000,0.000836,299
96,0.000000,0.000000,299
97,0.000000,0.000000,299
98,0.250000,0.000836,299
99,0.000000,0.000000,299
100,0.500000,0.001672,299
101,0.000000,0.000000,299
102,0.000000,0.000000,299
103,0.000000,0.000000,299
104,0.000000,0.000000,299
105,0.250000,0.000836,299
106,0.000000,0.000000,299
107,0.000000,0.000000,299
108,0.000000,0.000000,299
109,0.250000,0.000836,299
110,0.250000,0.000836,299
111,0.250000,0.000836,299
112,0.000000,0.000000,299
113,0.000000,0.000000,299
114,0.000000,0.000000,299
115,0.000000,0.000000,299
116,0.250000,0.000836,299
117,0.000000,0.000000,299
118,0.250000,0.000836,299
119,0.000000,0.000000,299
120,0.000000,0.000000,299
121,0.000000,0.000000,299
122,0.000000,0.000000,299
123,0.000000,0.000000,299
124,0.000000,0.000000,299
125,0.000000,0.000000,299
126,0.000000,0.000000,299
127,0.000000,0.000000,299
128,0.000000,0.000000,299
129,0.250000,0.000836,299
130,0.000000,0.000000,299
131,0.000000,0.000000,299
132,0.000000,0.000000,299
133,0.500000,0.001672,299
134,0.000000,0.000000,299
135,0.000000,0.000000,299
136,0.250000,0.000836,299
137,0.000000,0.000000,299
138,0.250000,0.000836,299
139,0.000000,0.000000,299
140,0.250000,0.000836,299
141,0.250000,0.000836,299
142,0.250000,0.000836,299
143,0.250000,0.000836,299
144,0.000000,0.000000,299
145,0.000000,0.000000,299
146,0.000000,0.000000,299
147,0.000000,0.000000,299
148,0.000000,0.000000,299
149,0.250000,0.000836,299
150,0.000000,0.000000,299
151,0.000000,0.000000,299
152,0.250000,0.000836,299
153,0.000000,0.000000,299
154,0.000000,0.000000,299
155,0.000000,0.000000,299
156,0.000000,0.000000,299
157,0.000000,0.000000,299
158,0.000000,0.000000,299
159,0.000000,0.000000,299
160,0.250000,0.000836,299
161,0.000000,0.000000,299
162,0.250000,0.000836,299
163,0.500000,0.001672,299
164,0.250000,0.000836,299
165,0.000000,0.000000,299
166,0.000000,0.000000,299
167,0.000000,0.000000,299
168,0.000000,0.000000,299
169,0.000000,0.000000,299
170,0.000000,0.000000,299
171,0.000000,0.000000,299
172,0.000000,0.000000,299
173,0.250000,0.000836,299
174,0.250000,0.000836,299
175,0.250000,0.000836,299
176,0.250000,0.000836,299
177,0.250000,0.000836,299
178,0.000000,0.000000,299
179,0.000000,0.000000,299
180,0.250000,0.000836,299
181,0.000000,0.000000,299
182,0.250000,0.000836,299
183,0.000000,0.000000,299
184,0.000000,0.000000,299
185,0.000000,0.000000,299
186,0.250000,0.000836,299
187,0.000000,0.000000,299
188,0.000000,0.000000,299
189,0.000000,0.000000,299
190,0.250000,0.000836,299
191,0.250000,0.000836,299
192,0.250000,0.000836,299
193,0.000000,0.000000,299
194,0.000000,0.000000,299
195,0.000000,0.000000,299
196,0.500000,0.001672,299
197,0.000000,0.000000,299
198,0.000000,0.000000,299
199,0.000000,0.000000,299
200,0.250000,0.000836,299
201,0.000000,0.000000,299
202,0.000000,0.000000,299
203,0.250000,0.000836,299
204,0.250000,0.000836,299
205,0.000000,0.000000,299
206,0.250000,0.000836,299
207,0.000000,0.000000,299
208,0.000000,0.000000,299
209,0.000000,0.000000,299
210,0.000000,0.000000,299
211,0.000000,0.000000,299
212,0.000000,0.000000,299
213,0.000000,0.000000,299
214,0.000000,0.000000,299
215,0.750000,0.002508,299
216,0.000000,0.000000,299
217,0.250000,0.000836,299
218,0.000000,0.000000,299
219,0.000000,0.000000,299
220,0.000000,0.000000,299
221,0.000000,0.000000,299
222,0.000000,0.000000,299
223,0.000000,0.000000,299
224,0.000000,0.000000,299
225,0.250000,0.000836,299
226,0.250000,0.000836,299
227,0.000000,0.000000,299
228,0.000000,0.000000,299
229,0.250000,0.000836,299
230,0.250000,0.000836,299
231,0.250000,0.000836,299
232,0.000000,0.000000,299
233,0.500000,0.001672,299
234,0.000000,0.000000,299
235,0.250000,0.000836,299
236,0.000000,0.000000,299
237,0.000000,0.000000,299
238,0.000000,0.000000,299
239,0.250000,0.000836,299
240,0.250000,0.000836,299
241,0.250000,0.000836,299
242,0.250000,0.000836,299
243,0.000000,0.000000,299
244,0.000000,0.000000,299
245,0.000000,0.000000,299
246,0.000000,0.000000,299
247,0.000000,0.000000,299
248,0.000000,0.000000,299
249,0.500000,0.001672,299
250,0.000000,0.000000,299
251,0.250000,0.000836,299
252,0.000000,0.000000,299
253,0.000000,0.000000,299
254,0.000000,0.000000,299
255,0.250000,0.000836,299
256,0.000000,0.000000,299
257,0.250000,0.000836,299
258,0.000000,0.000000,299
259,0.000000,0.000000,299
260,0.250000,0.000836,299
261,0.000000,0.000000,299
262,0.250000,0.000836,299
263,0.000000,0.000000,299
264,0.250000,0.000836,299
265,0.000000,0.000000,299
266,0.250000,0.000836,299
267,0.000000,0.000000,299
268,0.000000,0.000000,299
269,0.000000,0.000000,299
270,0.000000,0.000000,299
271,0.000000,0.000000,299
272,0.000000,0.000000,299
273,0.000000,0.000000,299
274,0.000000,0.000000,299
275,0.000000,0.000000,299
276,0.250000,0.000836,299
277,0.000000,0.000000,299
278,0.000000,0.000000,299
279,0.250000,0.000836,299
280,0.250000,0.000836,299
281,0.250000,0.000836,299
282,0.250000,0.000836,299
283,0.000000,0.000000,299
284,0.250000,0.000836,299
285,0.000000,0.000000,299
286,0.250000,0.000836,299
287,0.000000,0.000000,299
288,0.000000,0.000000,299
289,0.250000,0.000836,299
290,0.000000,0.000000,299
291,0.000000,0.000000,299
292,0.000000,0.000000,299
293,0.250000,0.000836,299
294,0.000000,0.000000,299
295,0.000000,0.000000,299
296,0.000000,0.000000,299
297,0.250000,0.000836,299
298,0.000000,0.000000,299
299,0.000000,0.000000,299
